,,,,,,
,22:42:55,feeling weirdly anxious i don’t really know why but i’m gonna drop this  bc i miss mark and get out of bed :/ https://t.co/3kMPgPLHtU,,,,
,22:42:42,I feel calm but deep down I’m feeling very anxious about this thing tomorrow,,,,
,22:42:40,I NEED TO WAKE UP IN 4 HRS. PLS PLS PLS I'M ANXIOUS,,,,
,22:42:34,@chartdata @BTS_twt I’m getting anxious,,,,
,22:42:33,Why am i feeling so scared and anxious and panicked right now ohmygod i need to read some soft fic this is really bad 😔,,,,
,22:42:27,@ungodlyukhei It’s today around 12-1 I think... but like I am so anxious,,,,
,22:42:09,"Be anxious for nothing, but in everything by prayer and supplication, with thanksgiving, let your requests be made known to God;  and the peace of God which surpasses all understanding, will guard your hearts and minds through Christ Jesus.",,,,
,22:42:05,Anxious and horny.,,,,
,22:41:55,it has been less than an hour since i've reactivated but im alr super anxious this is a bad idea,,,,
,22:41:52,"more and more anxious over all the difficulties of life that are crowding in on me, and eventually I turn my thoughts to You and reach out to You in my helplessness. Lord, in my understanding of Who You are I know that You are always my Rock in times of troubles and over and",,,,
,22:41:50,Extremely nervous and anxious to get my dog to the vet today. Time to find out what this big lump under her armpit is. Ugh,,,,
,22:41:48,"I'm even more anxious about it being potentially mandatory. It should be, but I can't imagine what kind of chaos that's gonna put my family in.  I'm scared 😟",,,,
,22:41:39,u ever just wake up so anxious your toes feel like they could charge an iPhone or just me,,,,
,22:41:33,It's the end of the semester for me and usually I try and stay calm and positive but right now I've been feeling  absolutely crushed. I'm incredibly overwhelmed and I'm stressed and anxious. I'll do my best to stay active on here and reply to dms though! Ily guys!,,,,
,22:41:29,im starting to get anxious can they drop it already omg,,,,
,22:41:22,@monipersona I'm already anxious waiting now you want me to choose!!?!?? /lh,,,,
,22:41:13,literally only one class I am super anxious about and I hate it.,,,,
,22:41:10,@sueofthelou yeah we didn't .__.  i was so anxious thinking he could drop the tickets any moment and then covid happened........,,,,
,22:41:09,the stress of the covid hoax idiots is actually making me so anxious to go to work because i Know i will have to deal with at least 2 within 4 hours,,,,
,22:40:54,@Stoner_Lesbiann I am in this headspace as well. I feel fine except a bad dry cough and it’s got me anxious AF. So if I die... I die.,,,,
,22:40:50,@alex_is_anxious it's so embarrassing cuz i try to let other people answer but no one does and then i've answered five questions in a row like 😃,,,,
,22:40:47,it’s super exhausting to be anxious about so many things  where do I hit pause,,,,
,22:40:43,I just hit my head really fucking hard on my metal bed frame I’m gonna kms it hurts so bad😭😭😭😭😭😭😭😭😭,,,,
,22:40:41,Shits deadass making me anxious I hate people so much,,,,
,22:40:17,I genuinely feel so anxious for no reason. Pls no,,,,
,22:40:09,"To be honest my anxious thought is that sometimes people are like 'of that person? I have them blocked, why are you guys following?' and then I lose friends here without knowing WHICH I KNOW IS A REACH BUT ANXIETY BRAIN DOESN'T KNOW THAT",,,,
,22:40:02,i'm starting to get so anxious can they drop it already,,,,
,22:39:59,I'm too anxious to make phone calls or dm someone-,,,,
,22:39:56,pls im so anxious 😭,,,,
,22:39:55,@camilluddington please like this if i’m not muted i’m getting anxious,,,,
,22:39:54,"Had everything filled in, just wanted to make sure I have everything right after I come back, but oh well. Being overly anxious bites my butt again",,,,
,22:39:52,"@alfieugh @ARSJ0NE sadly i'm going to keep on missing out on opportunitites because i'm still struggling with it,,, being anxious about every interaction for around 5 years straight now is not fun at all",,,,
,22:39:51,@iamthatmeow @nalimclit no you should NOT trust me. I would be so anxious I would just drop you 😭,,,,
,22:39:38,"God is bigger and ""be anxious for nothing"" is not a suggestion",,,,
,22:39:32,"Therapist: Your anxious attachment style stems from your childhood experiences with your parents   Me: Yeah so how do I fix it for professional reasons and in my relationship with my partner?   Therapist: I mean, you ... can’t?  Me:  https://t.co/rcNh3drv14",,,,
,22:39:25,"@BurningSongbird ""What if my requests are too demanding and she says no.....I feel panic attack coming on.""",,,,
,22:39:19,LIKE MFS URE MAKING ME DROP SR AND ITS MY ALT ACC IDK WHY I CARE SO MUCJ BUT I DO SINCE I DONT PLAY COMP ON MY MAIN IT MAKES ME ANXIOUS,,,,
,22:39:18,don’t ask me if I’m scared bitch I’m always anxious😘,,,,
,22:39:18,HELP IT’S BEEN SO LONG I GOT ANXIOUS,,,,
,22:38:44,"@Amuly21 Thank you 🥰  Aside from the valve issue, the drs said dad is v healthy, so I'm not as anxious about it as I might otherwise be with such a serious surgery. But the waiting part does still suck.",,,,
,22:38:42,@whipped4b4ngtan Omg imagine an anxious person I’m flying by now AJAJAJAJ,,,,
,22:38:26,Do I keep things overly tidy and get anxious when they aren’t tidy because I feel as though keeping things tidy is the only thing I have control over in my life? I hate Mondays.,,,,
,22:38:25,@MON0WALLS BITCH IM SO ANXIOUS I KNOW IM GONNA CRY,,,,
,22:38:15,"Anyone else working off 2 hours of sleep because they couldn’t pass out last night because they were so anxious about going back to their garbage job today?   Because, same.  https://t.co/qmKQSCFN4l",,,,
,22:37:52,@BryceHall you made me anxious,,,,
,22:37:49,i get sooo anxious over the tiniest things its so pathetic,,,,
,22:37:48,another week another doctor’s appointment to be anxious abt,,,,
,22:37:46,"@SharkawyMD Heartbreakingly sad. I'm feeling anxious, yet live in Newfoundland where cases are on the rise now but not even near whats6happening in other parts of Canada. I heard a 10 year old died the other day from covid 19. I think this virus will affect many in so many different ways.",,,,
,22:37:44,@Louxtaebunny i am literally so anxious i judt know im gonna cry when the hot bb 100 chart is posted,,,,
,22:37:24,"@ellle_em omg I feel this, I had a cyst burst on both my ovaries and was SO anxious bc I had to been in bed for a week 😭",,,,
,22:37:21,"@Chels1813 Super anxious about it, but you’re the best 🥺❤️ thank you!  https://t.co/7NqNbxkuAw",,,,
,22:37:11,idk something casual bc outside makes me ✨anxious✨,,,,
,22:37:11,how did I manage to get even more exhausted and anxious after a week off from work,,,,
,22:36:55,"@sxmurai_kth @billboardcharts Bjdhjkoib iam so anxious, hope forthebest",,,,
,22:36:38,I’m honestly just going to apologize in advance for the next three days - I’m hardcore anxious about being observed tomorrow and getting feedback on Wednesday (as usual) so if I am unresponsive or very . Tunnel-visioned? That’s why. I’m not purposefully ignoring y’all!!,,,,
,22:36:18,This weekend was so fucked up im still super anxious and never trusting anyone again lol what the fuck,,,,
,22:36:06,@existentialjoon damn m anxious,,,,
,22:36:04,i hate how i get anxious for other people,,,,
,22:36:02,"Please wish me luck for my first Uni exam tomorrow morning. I'm kinda freaking out, I'm so anxious",,,,
,22:35:40,Do I seem anxious to you? Do I seem backed into a corner?,,,,
,22:35:37,Everytime i refresh i get anxious,,,,
,22:35:12,@bts7youniverse Im so anxious!,,,,
,22:35:07,"Feeling very down in the dumps and discouraged today. Everything kinda sucks, but nothing is absolutely unbearable. I just feel very anxious and tense and I don’t know why.",,,,
,22:35:02,if you see this can you drop some san/lucas/kun pics??? i am feeling very anxious rn.... /srs,,,,
,22:34:58,i remember nothing about it but it slapped,,,,
,22:34:31,@majoo_garces It's making me anxious 😶😶😳,,,,
,22:34:26,There is SO MUCH training for this job. I hope I can do well at it without becoming anxious.,,,,
,22:34:25,y do i keep on wondering my worth in somebody's life. im so anxious :/,,,,
,22:34:21,@choi_bts2 I forgot what is patience! I'm sooooo anxious rn,,,,
,22:34:17,My SO just walked into my office with an arm full of antlers and left them on my spare chair so I can take them home for him,,,,
,22:34:01,i wanna quote tweet but any kind of interaction makes me ✨anxious✨,,,,
,22:33:53,@vaticancameos22 i like to count 1-100 when i have a panic attack or i get anxious it helps to focus on something else instead of the exam so that you can go in calm and collected,,,,
,22:33:35,@kvnobi Exactly!  Mine then worsens because I can't create because I'm anxious. Toxic.,,,,
,22:33:32,He makes me anxious 🥵  #BOBBY  https://t.co/iqCoPIBqj0,,,,
,22:33:28,Why am I so anxious on Mondays every week now?,,,,
,22:33:14,"I'm stuck in this mental cycle of I'm lonely af and miss my friends and want to talk to them, but also cripplingly anxious all year about reaching out cause I dont have things to talk about and they probs all decided we arent friends anymore anyways. My brain is stupid",,,,
,22:33:07,I’ve had an awful day today. I’ve been anxious all day for no apparent reason and I haven’t eaten  😔,,,,
,22:33:05,It makes me really anxious for sure,,,,
,22:32:58,IM GOING TO CRY IM SO ANXIOUS BILLBOARD OLS RELEASE THE CHART,,,,
,22:32:57,It’s getting towards the end of the semester and I’m getting anxious 😩,,,,
,22:32:45,@melliflouspxtxr i hope so too. i’m so anxious about it bc everytime i like someone something bad always happens :( /g,,,,
,22:32:26,"@russellspidey for helping me out when i was anxious about boards, sorry you are having a bad day :(",,,,
,22:32:26,✨anxious but hopeful✨,,,,
,22:32:20,@Taylor_Ice4 @crybaby0pini0ns I have generalized anxiety disorder and I eased myself in. I guess it just depends on the person at the end of the day. Like for me smoking has helped me out tremendously with social skills and being less anxious but that’s me. It could be different for other people,,,,
,22:32:17,"@BryceHall I'M SO ANXIOUS, OMGGG    https://t.co/SqIWdp7isX",,,,
,22:32:10,i will just double anxious and u'll never cure,,,,
,22:32:04,im Really anxious . lol,,,,
,22:31:57,"@BryceHall dude stop, i'm getting anxious",,,,
,22:31:50,IM GETTING SCARED AND ANXIOUS !!!! Yrrr btao exact kitne baje BB100 ki announcement h!!! 😭  https://t.co/EM3eK9LzNz,,,,
,22:31:49,@jeonbubbles @_jungoo7 I’m so anxious  https://t.co/uiMgjIQ9Q0,,,,
,22:31:49,well thank you  i’m just lonely and anxious but thank you,,,,
,22:31:43,@BryceHall OMG I'M SO ANXIOUS,,,,
,22:31:27,@GreysABC I AM@SO ANXIOUS,,,,
,22:31:15,Genuinely been anxious for a solid week.,,,,
,22:31:12,im doing my maths homework and crying i feel horrible and my teacher makes me so anxious,,,,
,22:31:05,"Terrible anxious night, late bus, disaster Maths lesson. BUT I used my PPA to create Maths gap lesson for tomorrow, got home early (I know I have late finishes otherwise this week) and I'm making 3-cheese Mac and Cheese. Trying so hard to create positives when I'm exhausted!",,,,
,22:30:59,i’m so anxious omg,,,,
,22:30:06,"@dallas_leighh i have no idea i just get extremely anxious when someone makes it clear they like me, so i just ignore it and act like idk😭",,,,
,22:29:53,why do i feel anxious ugh :/,,,,
,22:29:37,i drink diet coke like it'll stop me from being sad and anxious,,,,
,22:29:09,//I woke up feeling so anxious. UGH I need this episode alsnakznsnx,,,,
,22:28:17,I need to calm down a little bit because I'm getting anxious by the day about the test :),,,,
,22:28:07,"@lowIQcatboy I'm a very shy  awkward dumb anxious introvert that for some reason needs to hang out with cuties I like and attention and all that jazz but can't properly do it because, as I said, dumb shy and awkward ;;",,,,
,22:28:06,i dont wanna sleep early because the weather's getting cold and i struggle breathing at night [idk if that's actually the reason thO] and i get anxious bcoz i dont really wanna d-word gasping for air lmao  https://t.co/TOeLYlUw9N,,,,
,22:27:58,"sometimes i wake up and check all of the ways i have ongoing conversations with people that need my attention (slack, whatsapp, multiple emails, sms, facebook), and get anxious and forget about my breakfast",,,,
,22:27:57,Last week I shared my anxiety waiting for someone I was worried was angry to get back to me. Spent 4 days anxious. Nothing was wrong. 😏 He was just in the mountains getting much needed rest.,,,,
,22:27:37,And now we begin the process of changing my antidepressant. I’m anxious about it 🙃,,,,
,22:27:36,My new rule is to exercise whenever I get anxious and sing afterwards... and and and it really works,,,,
,22:27:25,Pls the results be making me anxious,,,,
,22:27:04,I was feeling emotionally drained so I tried to take a nap but I’m a light sleeper and my phone rang twice and when this happens it gives me anxiety so now I’m not just tired. I’m also anxious and pissed. I’m just not a nap person and I should know this by now smh.,,,,
,22:26:41,@chqrrystylqs why does it make me anxious that u have mine on GOODBYE,,,,
,22:26:40,like i just walk past it and i instantly feel very very bad :/ and anxious,,,,
,22:26:35,JAJDJAJWNE IM SO ANXIOUS,,,,
,22:26:24,WAIT MY WIFI IS LAGGING NOT NOW PLEASE THIS IS MAKING ME ANXIOUS AF,,,,
,22:25:57,"@ShamelessWondr i know. i was a little anxious doing this but i felt it was needed. idc if i lose followers over this, i just want to spread this message so it doesn't keep happening",,,,
,22:25:44,I’m so anxious about my exam so my chest is hella tight and I feel like I can’t breathe and wow I wanna die,,,,
,22:25:38,@renatoean I’d be anxious not happy hajsjsjdjjssjsj,,,,
,22:25:37,too socially anxious to play chess online,,,,
,22:25:36,@shutthefxckkup boys make me anxious,,,,
,22:25:29,@TinaBeattie Oh dear God.. this is not funny. my ex boyfriend is a doctor in a hospital he's anxious every morning when he goes to work.. he has not seen his mam since March as she has breast cancer,,,,
,22:25:27,"Even of i have to wale up in 3 hours for work, im srsly just so anxious to sleep",,,,
,22:25:26,Here are some base questions:  Will I be on Instagram less or more?  Will I create more?  How will I feel? More/less anxious? (FOMO)  How will it affect my relationships?,,,,
,22:25:22,@ApprovedSide Anxious.,,,,
,22:25:18,"@MccoyMba I already get anxious because of the different tools. I have no reason for it, but I prefer having  it all in one place. Typing is quicker than writing but sometimes you need to draw something as well. That's why I stopped using my laptop and went back to pen and paper, lol",,,,
,22:25:07,@tpen1014 I’m a third shifter an have been off since wed night Tonight is gonna be a long one but it might go fast because we’re getting snow overnight an everyone will be anxious about getting home safe on the morning commute home !,,,,
,22:25:04,please send me Johnny photos or edits or anything johnny because I’m extremely anxious about work today 😞,,,,
,22:24:47,"You know what calms me every time I get anxious? A pretty picture of the future. I'm not a fortune teller, but I believe I'm a future maker. Everyone is, actually. What you seek is what you'll find. So seek the good, always seek the good.",,,,
,22:24:30,Had my session this morning. Ended up discussing with my therapist on surviving the zombie apocalypse. Still no meds. I guess I’m fine? I hope I am. I feel fine. Okay now I’m anxious thinking about it.,,,,
,22:24:23,"I just did all the lab tests for my yearly physical yesterday. They are starting to trickle in and every time I get a notice I feel anxious. I don’t know why, I am extremely healthy, and I almost never worry about things, but these get to me. I hate looking but I can’t not look.",,,,
,22:23:56,"@Chans_LaptopV unmotivated, anxious, and exhausted",,,,
,22:23:52,gotta give a presentation today  very anxious  wish me luck,,,,
,22:23:38,"@Stevie_Piper @Ash_Evans97 @wilki_nufc @leeds_1919x @joanna_louise0 @barney___21 Hard as it would be, I know if my parents were in hospital they would prefer that I was safely at home &amp; able to carry on looking after my children. They would not want to be anxious about me getting ill. They would beg me not to come. High viral load on covid ward",,,,
,22:23:22,CAN THEY DROP THE RESULT NOW IM F ANXIOUS,,,,
,22:23:17,IM FUCKING ANXIOUS,,,,
,22:23:15,Anyone else feel super anxious today?,,,,
,22:23:02,@tapihyukapearl literally ppl be stopping it makes me anxious but from what im posting it makes me happy,,,,
,22:22:51,"Billboard hurry up pls, i am anxious af 😭",,,,
,22:22:39,"@AgenderVoid Yeah, I don’t think I could ever cheat. And we’re way too anxious to ever try stealing",,,,
,22:22:32,The anxious bit I mean :/,,,,
,22:22:21,Haha feeling anxious for no reason,,,,
,22:22:04,I'm anxious about her that is why i am awake  Not sleeping,,,,
,22:21:54,i'm getting anxious,,,,
,22:21:35,"I don’t think I will ever shoot my shot, I’m just not built like that. I’m too anxious 😭😭 so I sit and wait for someone to come to me and THATS why I’ll be bitchless forever and ever amen 😙",,,,
,22:21:34,Do y’all pick at your skin when you’re stressed or anxious? Like is this normal or do I need help 😅,,,,
,22:21:18,@deitydazai YES I RMEMEBER I WAS SO ANXIOUS BUT THEN I WAS LIKE THEYRE ALL DUMB,,,,
,22:21:14,shit makes me so anxious like i’m fat and have anemia and asthma i’m speedwalking as it is . stop,,,,
,22:21:10,anxious about going to work tomorrow bc I have to talk to my boss about an issue and I don’t want to do it but I also want to get it over with so I can stop being so anxious about it,,,,
,22:20:50,why am i anxious again stop fcking stop,,,,
,22:20:45,i feel so anxious the phones oh my god  https://t.co/PWATypJaFk,,,,
,22:20:44,"@sfbtears Can you please get off my page dude, you're genuinely making me anxious hahaha",,,,
,22:20:38,"After a severely low, anxious interval, I'm trying again. Well, I'm still low and anxious, but I don't know when my next appointment with freaking-the-fuck-out is, so I'll take what I can get.  https://t.co/FuTv2JPZE6",,,,
,22:20:36,@Violin_Tay Anxious,,,,
,22:20:33,"nervous,excited,nerve wrecking,anxious  -patiently waiting-",,,,
,22:20:27,im so anxious now omg 😭,,,,
,22:20:15,I should be studying but I'm too anxious skskjjdjd,,,,
,22:20:15,I am anxious and I hate it lol,,,,
,22:20:06,@SM_NCT @lumarkbot @NCTsmtown @NCTsmtown_127 I am so anxious about even about hearing just getting tested,,,,
,22:19:58,sigh i haven’t gotten a second email n i’m getting anxious,,,,
,22:19:55,"I know it might not look like something to you, looks just like a mild poke/scrape. But I feel something and that makes me feel anxious..   PS: The yellow thingy isn't blood, it's the antiseptic.  https://t.co/1kyLCkHftD",,,,
,22:19:55,@SyNovergy  https://t.co/5T48mcwH6Q theyre for people who are unsure of your tone or get anxious about it like me-,,,,
,22:19:39,please get out of my mentions seriously it’s making me anxious,,,,
,22:19:29,im getting a little anxious rn pls just stfu,,,,
,22:19:12,"@Jaynieldebut_02 ooh, my bad. I'm just anxious at this moment and can't even think right. I'm really sorry..",,,,
,22:19:05,You are making me anxious,,,,
,22:18:56,@vtaeemin I AM SO ANXIOUS HELP,,,,
,22:18:51,☯️: Anxious bundle of nerves. ^^' What a day,,,,
,22:18:48,I am ANXIOUS..,,,,
,22:18:38,"People believe that I think to high of myslef because I don't talk easily, or too much. When the truth is that I am just anxious or shy. Two good friends of mine had that impression when they first met me but changed their minds after we got to know each other.",,,,
,22:18:23,@taestily I used to cry at church because I was overstimulated and anxious so naturally they would make me walk to the front of the church and do a whole thing like kneeling in front of the rest of the congregation so it’s perfect for anxiety,,,,
,22:18:16,This makes me anxious 🥺,,,,
,22:18:04,@nraishah_ I don't know. Everyday i feel tired. Nothing really excited me anymore. If i get left alone i get sad over nothing. I anxious over something that doesn't happen. One day I'm happy af then a month of roller coaster of mood.,,,,
,22:17:56,only a few more requirements left then finally I can take a break ;-; been really anxious and scared these past few days ;---;,,,,
,22:17:36,i am very anxious but i am simply distracting myself but daydreaming to my comfort album and refreshing twitter every thirty seconds,,,,
,22:17:30,hhhh im so fucking anxious rn i want to fast forward in time to when this exam is over wtf,,,,
,22:17:27,its starting im getting anxious &lt;3,,,,
,22:17:23,Feeling very overwhelmed and anxious today... someone get a girl her concerta ASAP 😩,,,,
,22:17:21,@Delavegalaw Exactly!  Makes you very anxious as to the type and depth of the “vetting”-or lack thereof,,,,
,22:17:17,@i1imati All the time. I start getting anxious that they hate me now and I’ll reread the last few messages over and over 😕,,,,
,22:17:17,"Today I thought I would be so anxious, even woke up early to get ready for the anxiety to hit me. But instead I just want to bake some Parmesan Rosemary focaccia and rest my head in Xavia tiddies. Crazy how u can prepare yourself for something that doesn’t even exist",,,,
,22:17:11,Waiting  on this apartment approval got me anxious as hell. I’ve had 3 already just let me move in fuck the background check.,,,,
,22:17:08,@izzywasfound i hate going to class i get so anxious  and not going jsut makes jt worse,,,,
,22:16:41,I cannot sleep bc im so anxious,,,,
,22:16:37,@cloudeejoonie nothing someone just said something and i got very anxious 💆🏻‍♂️,,,,
,22:16:28,it’s super windy out I’m too anxious to do hw bc I feel like the power will go out mid assignment FBDBCBGJCBJ,,,,
,22:16:28,@1989ftdt sigh i get anxious talking to people,,,,
,22:16:23,"@jamiesthiccass1 TY!! IM HELLA ANXIOUS BUT, WE’LL SEE HOW EVERYTHING GOES",,,,
,22:16:23,y’all ever get anxious and then just fucking spasm,,,,
,22:16:12,"i’m very anxious and sad, pls can y’all send doyoung, winwin or jaehyun pics??? i need it so much rn",,,,
,22:16:09,tomorrow’s december and i have five assignments/quizzes i need to get done by mid tomorrow   am i feeling anxious? yes have i started? nope,,,,
,22:16:08,@colucci_up only anxious,,,,
,22:15:39,So nervous about tonight don’t want to get anxious about eating,,,,
,22:15:32,burping when ur anxious and nauseous really is a 50/50 game of “am i gonna throw up”,,,,
,22:15:22,"I still have some semi-anxious thoughts, but it’s more that I can recognise that they’re there without having the physical effects of them. So I don’t shake to the point where I can’t eat anymore. Mad.",,,,
,22:15:13,@izzywasfound literally same online classes make so anxious idk why,,,,
,22:15:06,"Now that the presentation is over I can freely be anxious about the marketing test tomorrow ☺️😂 Yes professor, we'll love it if you give us case studies instead of theoretical questions, sure, you totally taught us how to do those 😒",,,,
,22:15:06,lol so I be anxious af at work now I see why my ass broke out in hives,,,,
,22:15:02,not being anxious anymore and writing my college essay and doing my homework 👍,,,,
,22:14:59,"@AnoxxFunnyman Please, I am experiencing immense and indescribably anxious tendencies and/or feelings hence your very clingy-esque attitude. Please, I do not wish to be referred to as what you call ""pogchamp"". I, instead, require platonic means of trust among others due to my lack of interactio",,,,
,22:14:52,not knowing what i have to do in my next class makes me very anxious like very anxious  https://t.co/vNdjXiPq41,,,,
,22:14:52,it’s pouring outside and the noise is making me anxious????,,,,
,22:14:18,I’m so nervous and anxious 😖,,,,
,22:13:59,It’s too early in the week to be anxious bc of work,,,,
,22:13:42,@paynepo What’s making you anxious?,,,,
,22:13:28,i was so anxious about not finding the right address that i left my house one hour earlier and now i am here waiting in the dark and i’m freezing lmao ok,,,,
,22:13:26,Woke up from a fucked up dream and wanted to punch the fuck out my man.,,,,
,22:13:06,@yungblud take some rest already,,,,
,22:13:00,"I get anxious that the barista will judge me for asking for caramel in my coffee, despite the fact that I used to be a barista and have been asked to do some wild shit",,,,
,22:12:59,ahahahaaaaaaa i’m so anxious,,,,
,22:12:31,"Damn, what can i do about my heartbreak? 😕 Feel no motivation everyday and everynight felt anxious",,,,
,22:12:26,"I've always loved the rain, but now it's making me so so anxious.",,,,
,22:12:22,What if they lock our asses up in December? The thought of it actually happening makes me anxious and reluctant to finalize my NYE plans 😭🥺,,,,
,22:12:20,i’m so anxious 😳  https://t.co/Not2bPVwik,,,,
,22:12:07,@benjamin_leis @katemath so now I'm anxious about math and trying to help kids and constantly second-guessing myself.,,,,
,22:12:03,sometimes i get so anxious that i forget that i’m anxious and then remember all of a sudden then get way more anxious,,,,
,22:12:02,Bitch I’m anxious,,,,
,22:11:46,"i’m so tired. day 10 and i’m back in the buck of stars. i already feel anxious to be working under that boss again, but i’m going to set myself up for a successful day! then only three more work days until my day off. i got this 😤✊🏼",,,,
,22:11:08,Functioned on 3 hours of sleep today .... I am highly anxious and truly over everything,,,,
,22:11:03,@frasoragna i think i am too anxious to full-time freelance in the long term but certainly considering pairing a part-time gig with freelancing more than ever,,,,
,22:10:17,"Im just tired, overwhelmed and anxious",,,,
,22:10:05,whenever i see the words “free fall” i instantly get anxious,,,,
,22:09:45,I be getting these random moments where I get hella anxious about becoming a mom,,,,
,22:09:35,We got food and headed to schoo. When we got to schoo everybody was starin and whispering and shit. I got anxious and pulled Von down to me and whispered M- Von ion like this V- like what ? M- all them starin and shit V- let’s give them sum to stare at them.,,,,
,22:09:32,//I'm so anxious for today Ahhh New episode and we dont know when! Or what time.   HNNGHHH this is all I will be thinking about today AHHHHHH.   The anxiety of it all is killing me.,,,,
,22:09:31,Tried to apply for a job in my last field. Started having a panic attack halfway through. I don’t know if I’ll ever be able to go back to IT.,,,,
,22:09:30,I'm absolutely dreading having to go to school today 😔😔😔😔,,,,
,22:09:25,he’s less than five mins away i’m literally so anxious i’m about to ascend,,,,
,22:09:21,The fact that my friends are more anxious about what I’m having than I am is hilarious to me!,,,,
,22:09:09,@Kateposting making me anxious abt getting canceled for ppl thinking i’m into bodies or some shit again,,,,
,22:09:06,@DOJAEILISH @coapsupremacy pleasejsjw. i’m so anxious. and i think she might actually confirm a relationship this time idk y😳  https://t.co/nQKW1YPfAx,,,,
,22:09:04,"Been hella anxious sitting on this news, but reading this info just simmered me clean out.",,,,
,22:08:41,"I need a way to get high when I'm anxious about doing something I don't want to, specifically for cases where slipping out the house to light a blunt isn't realistic.",,,,
,22:08:20,cons  - was very anxious about her parents catching me balls deep - was cold so I was shaking when not under the water in the shower - had to uber there and back because I’m a broke guinea,,,,
,22:08:20,Nobody deserves to go through something like this. I hope she's okay :'(,,,,
,22:08:10,"@fokejero I'm too anxious to, I want to see the results",,,,
,22:07:58,@Annakhait I have been feeling so anxious as things get revealed but couldn’t quite put my finger on “it”. This is “it”; It’s treason.,,,,
,22:07:43,never thought i’d be anxious for online school but here i am with 2 hours of sleep and awake earlier than i need to be 😸,,,,
,22:07:33,i hate how people (specifically shawmila stans who pretend to like shawn now) follow this narrative that before his relationship with camila he was an anxious boy who hated his life and tour because it overwhelmed him but he’s better now because of her 😏🥰......like No.,,,,
,22:07:19,omg i'm very anxious 🥺,,,,
,22:07:06,people catfishing makes me anxious someone might steal my pictures ....,,,,
,22:07:01,"@Peril_in_Pink She kept moving and I was getting so anxious that I would miss it because it is pretty perfect. But she finally stood still. And so far, the tree is still standing.",,,,
,22:06:52,i’m so anxious i can’t deal with this i can’t live like this anymore,,,,
,22:06:45,My life goal is to stop being so anxious about everything. As i sit here having nothing to fear about work while having a mild panic attack that im going to die at work,,,,
,22:06:20,I'm too quiet and socially anxious for this 'school' shit  I stg if I didn't have a panic attack when someone I don't know looks at me I would rule this damn place lkjsdhgkd  I'm so chill when you get to know me but tbh most people have no clue they have classes with me :D,,,,
,22:06:17,why is this making me anxious send help also i should wash it but i’m too afraid to touch it  https://t.co/32BNmYGPVw,,,,
,22:06:13,"Man, I am anxious about going to work today. The Monday after a holiday is always such a clusterfuck.",,,,
,22:05:55,I think my girlfriend fake her orgasm why you girls do that? i always ask her what she like and i do it but she s… — You need to ask her maybe its not you maybe she’s just uncomfortable or anxious and don’t wanna take too long  https://t.co/3ct5a6fQTK,,,,
,22:05:52,I am overwhelmed and incredibly anxious   haha,,,,
,22:05:47,@valentinavee this is me exactly  also autocorrect has more than once switched np to no so I'm overly anxious.   And yet I still send it.,,,,
,22:05:44,@emochn i want to but i just feel anxious to go by bubble sometimes now :(((,,,,
,22:05:41,i hate being so anxious all the tjme,,,,
,22:05:35,but like in a good way yanno? but at the same time i feel anxious but that’s probably because i’m not used to being this calm and happy. like next week i’m working 15 hours and that’s what i’ve been asking for on top of other shit so life is good,,,,
,22:05:28,me feeling anxious while waiting and also trying to do my assignments m great m great 😌😌😌,,,,
,22:05:13,i feel like i'm forgetting smth and it's making me incredibly anxious,,,,
,22:04:36,"@writergirl8 I don't know exactly what I've done, but thank you????? My social anxious ass is happy that society is just going to ignore me from now on 😂",,,,
,22:04:33,"I really don't know why I feel the compulsory feeling to say this but,  Shit sucks sometimes. But in the grand scheme of the world shit has sucked before. Humans have made it through things like this before. And if you are scared take a look at the moment that you're in.",,,,
,22:04:27,"@mineily_7 Yeah, I should at least put my phone down. Thanks for letting me know I will try to be less anxious 🥺",,,,
,22:04:10,Yawa ka anxious nako huhu please lang anxieties stop bothering me,,,,
,22:04:09,@vegix Anxious AF,,,,
,22:04:07,Oh... So this is why I get so anxious when I'm paying... Damn,,,,
,22:04:02,i’m so anxious i’m so anxious i’m so anxious i’m so anxious,,,,
,22:03:58,idk why but i feel so anxious and scared but for no reason at all,,,,
,22:03:27,A family member who’s a fatass is sick and I’m sitting pretty. They’re anxious about the virus and is a mask cuck 😁,,,,
,22:03:19,anxious*,,,,
,22:03:17,I’m so anxious 💔,,,,
,22:03:10,"@inkandpaintdept @EPCATDork Benadryl, NyQuil, Codeine don't make me sleep. They make me anxious, hyper, feeling like I should go climb walls, can't sit still, can't sleep, etc",,,,
,22:02:45,"Lord i feel so tired, unmotivated, sad, anxious and everything in between. None of these vacation trips, and hours of sleep can take it away...idk :--((",,,,
,22:02:29,@missmojito_ This just makes me sad. This kinda things make me anxious when interacting with fellow community members,,,,
,22:02:28,"Whenever I ask my dad for something and he’s online, I archive the chat because I get anxious 😭 I don’t want to see him typing or if he’s read it, naathing",,,,
,22:02:26,this hurted,,,,
,22:02:26,@ItsMehuManne Eh. I woke up really anxious. dunno why,,,,
,22:02:19,i’m so stressed and anxious and work sucks so much right now i want to cry,,,,
,22:02:11,"https://t.co/lO7hOkJOt2  hi ,, feel free to send things if you don’t mind , i’m a bit anxious ;~;",,,,
,22:02:10,@YelIowPearI I woke up feeling anxious this morning....,,,,
